Variable,Region,Sector,Qualifier,Year,Value
"pfy","RestofWorld","a_Extraction","SkLab",1,1.000000000
"fcttx","RestofWorld","a_Extraction","SkLab",1,26.757320480
"fctts","RestofWorld","a_Extraction","SkLab",1,0.000000000
"xf","RestofWorld","a_Extraction","SkLab",2,1.4822286E+4
"pf","RestofWorld","a_Extraction","SkLab",2,1.350625433
"pfy","RestofWorld","a_Extraction","SkLab",2,1.000000024
"fcttx","RestofWorld","a_Extraction","SkLab",2,26.757320480
"fctts","RestofWorld","a_Extraction","SkLab",2,0.000000000
"xf","RestofWorld","a_Extraction","SkLab",3,1.4822286E+4
"pf","RestofWorld","a_Extraction","SkLab",3,2.025938150
"pfy","RestofWorld","a_Extraction","SkLab",3,1.500000036
"fcttx","RestofWorld","a_Extraction","SkLab",3,26.757320480
"fctts","RestofWorld","a_Extraction","SkLab",3,0.000000000
"xf","RestofWorld","a_ProcFood","SkLab",1,7.7405371E+3
"pf","RestofWorld","a_ProcFood","SkLab",1,1.309825127
"pfy","RestofWorld","a_ProcFood","SkLab",1,1.000000000
"fcttx","RestofWorld","a_ProcFood","SkLab",1,26.234434718
"fctts","RestofWorld","a_ProcFood","SkLab",1,0.000000000
"xf","RestofWorld","a_ProcFood","SkLab",2,7.7405373E+3
"pf","RestofWorld","a_ProcFood","SkLab",2,1.309825158
"pfy","RestofWorld","a_ProcFood","SkLab",2,1.000000024
"fcttx","RestofWorld","a_ProcFood","SkLab",2,26.234434718
"fctts","RestofWorld","a_ProcFood","SkLab",2,0.000000000
"xf","RestofWorld","a_ProcFood","SkLab",3,7.7405373E+3
"pf","RestofWorld","a_ProcFood","SkLab",3,1.964737737
"pfy","RestofWorld","a_ProcFood","SkLab",3,1.500000036
"fcttx","RestofWorld","a_ProcFood","SkLab",3,26.234434718
"fctts","RestofWorld","a_ProcFood","SkLab",3,0.000000000
"xf","RestofWorld","a_TextWapp","SkLab",1,1.8120037E+3
"pf","RestofWorld","a_TextWapp","SkLab",1,1.288614864
"pfy","RestofWorld","a_TextWapp","SkLab",1,1.000000000
"fcttx","RestofWorld","a_TextWapp","SkLab",1,26.660882510
"fctts","RestofWorld","a_TextWapp","SkLab",1,0.000000000
"xf","RestofWorld","a_TextWapp","SkLab",2,1.8120032E+3
"pf","RestofWorld","a_TextWapp","SkLab",2,1.288614895
"pfy","RestofWorld","a_TextWapp","SkLab",2,1.000000024
"fcttx","RestofWorld","a_TextWapp","SkLab",2,26.660882510
"fctts","RestofWorld","a_TextWapp","SkLab",2,0.000000000
"xf","RestofWorld","a_TextWapp","SkLab",3,1.8120032E+3
"pf","RestofWorld","a_TextWapp","SkLab",3,1.932922343
"pfy","RestofWorld","a_TextWapp","SkLab",3,1.500000036
"fcttx","RestofWorld","a_TextWapp","SkLab",3,26.660882510
"fctts","RestofWorld","a_TextWapp","SkLab",3,0.000000000
"xf","RestofWorld","a_LightMnfc","SkLab",1,2.0028625E+4
"pf","RestofWorld","a_LightMnfc","SkLab",1,1.313020642
"pfy","RestofWorld","a_LightMnfc","SkLab",1,1.000000000
"fcttx","RestofWorld","a_LightMnfc","SkLab",1,26.505767913
"fctts","RestofWorld","a_LightMnfc","SkLab",1,0.000000000
"xf","RestofWorld","a_LightMnfc","SkLab",2,2.0028624E+4
"pf","RestofWorld","a_LightMnfc","SkLab",2,1.313020673
"pfy","RestofWorld","a_LightMnfc","SkLab",2,1.000000024
"fcttx","RestofWorld","a_LightMnfc","SkLab",2,26.505767913
"fctts","RestofWorld","a_LightMnfc","SkLab",2,0.000000000
"xf","RestofWorld","a_LightMnfc","SkLab",3,2.0028624E+4
"pf","RestofWorld","a_LightMnfc","SkLab",3,1.969531009
"pfy","RestofWorld","a_LightMnfc","SkLab",3,1.500000036
"fcttx","RestofWorld","a_LightMnfc","SkLab",3,26.505767913
"fctts","RestofWorld","a_LightMnfc","SkLab",3,0.000000000
"xf","RestofWorld","a_HeavyMnfc","SkLab",1,3.7799340E+4
"pf","RestofWorld","a_HeavyMnfc","SkLab",1,1.294200740
"pfy","RestofWorld","a_HeavyMnfc","SkLab",1,1.000000000
"fcttx","RestofWorld","a_HeavyMnfc","SkLab",1,26.702337198
"fctts","RestofWorld","a_HeavyMnfc","SkLab",1,0.000000000
"xf","RestofWorld","a_HeavyMnfc","SkLab",2,3.7799335E+4
"pf","RestofWorld","a_HeavyMnfc","SkLab",2,1.294200771
"pfy","RestofWorld","a_HeavyMnfc","SkLab",2,1.000000024
"fcttx","RestofWorld","a_HeavyMnfc","SkLab",2,26.702337198
"fctts","RestofWorld","a_HeavyMnfc","SkLab",2,0.000000000
"xf","RestofWorld","a_HeavyMnfc","SkLab",3,3.7799335E+4
"pf","RestofWorld","a_HeavyMnfc","SkLab",3,1.941301156
"pfy","RestofWorld","a_HeavyMnfc","SkLab",3,1.500000036
"fcttx","RestofWorld","a_HeavyMnfc","SkLab",3,26.702337198
"fctts","RestofWorld","a_HeavyMnfc","SkLab",3,0.000000000
"xf","RestofWorld","a_Util_Cons","SkLab",1,4.0724324E+4
"pf","RestofWorld","a_Util_Cons","SkLab",1,1.291381255
"pfy","RestofWorld","a_Util_Cons","SkLab",1,1.000000000
"fcttx","RestofWorld","a_Util_Cons","SkLab",1,26.345079450
"fctts","RestofWorld","a_Util_Cons","SkLab",1,0.000000000
"xf","RestofWorld","a_Util_Cons","SkLab",2,4.0724325E+4
"pf","RestofWorld","a_Util_Cons","SkLab",2,1.291381286
"pfy","RestofWorld","a_Util_Cons","SkLab",2,1.000000024
"fcttx","RestofWorld","a_Util_Cons","SkLab",2,26.345079450
"fctts","RestofWorld","a_Util_Cons","SkLab",2,0.000000000
"xf","RestofWorld","a_Util_Cons","SkLab",3,4.0724325E+4
"pf","RestofWorld","a_Util_Cons","SkLab",3,1.937071928
"pfy","RestofWorld","a_Util_Cons","SkLab",3,1.500000036
"fcttx","RestofWorld","a_Util_Cons","SkLab",3,26.345079450
"fctts","RestofWorld","a_Util_Cons","SkLab",3,0.000000000
"xf","RestofWorld","a_TransComm","SkLab",1,7.4895680E+4
"pf","RestofWorld","a_TransComm","SkLab",1,1.284630278
"pfy","RestofWorld","a_TransComm","SkLab",1,1.000000000
"fcttx","RestofWorld","a_TransComm","SkLab",1,25.130185654
"fctts","RestofWorld","a_TransComm","SkLab",1,0.000000000
"xf","RestofWorld","a_TransComm","SkLab",2,7.4895681E+4
"pf","RestofWorld","a_TransComm","SkLab",2,1.284630309
"pfy","RestofWorld","a_TransComm","SkLab",2,1.000000024
"fcttx","RestofWorld","a_TransComm","SkLab",2,25.130185654
"fctts","RestofWorld","a_TransComm","SkLab",2,0.000000000
"xf","RestofWorld","a_TransComm","SkLab",3,7.4895681E+4
"pf","RestofWorld","a_TransComm","SkLab",3,1.926945463
"pfy","RestofWorld","a_TransComm","SkLab",3,1.500000036
"fcttx","RestofWorld","a_TransComm","SkLab",3,25.130185654
"fctts","RestofWorld","a_TransComm","SkLab",3,0.000000000
"xf","RestofWorld","a_OthService","SkLab",1,3.4711603E+5
"pf","RestofWorld","a_OthService","SkLab",1,1.305254646
"pfy","RestofWorld","a_OthService","SkLab",1,1.000000000
"fcttx","RestofWorld","a_OthService","SkLab",1,25.686927807
"fctts","RestofWorld","a_OthService","SkLab",1,0.000000000
"xf","RestofWorld","a_OthService","SkLab",2,3.4711603E+5
"pf","RestofWorld","a_OthService","SkLab",2,1.305254677
"pfy","RestofWorld","a_OthService","SkLab",2,1.000000024
"fcttx","RestofWorld","a_OthService","SkLab",2,25.686927807
"fctts","RestofWorld","a_OthService","SkLab",2,0.000000000
"xf","RestofWorld","a_OthService","SkLab",3,3.4711603E+5
"pf","RestofWorld","a_OthService","SkLab",3,1.957882016
"pfy","RestofWorld","a_OthService","SkLab",3,1.500000036
"fcttx","RestofWorld","a_OthService","SkLab",3,25.686927807
"fctts","RestofWorld","a_OthService","SkLab",3,0.000000000
"xf","RestofWorld","a_agricultur","Capital",1,2.9549844E+4
"pf","RestofWorld","a_agricultur","Capital",1,1.059178150
"pfy","RestofWorld","a_agricultur","Capital",1,1.000000000
"fcttx","RestofWorld","a_agricultur","Capital",1,-8.254675845
"fctts","RestofWorld","a_agricultur","Capital",1,0.000000000
"xf","RestofWorld","a_agricultur","Capital",2,2.9549845E+4
"pf","RestofWorld","a_agricultur","Capital",2,1.059178191
"pfy","RestofWorld","a_agricultur","Capital",2,1.000000039
"fcttx","RestofWorld","a_agricultur","Capital",2,-8.254675845
"fctts","RestofWorld","a_agricultur","Capital",2,0.000000000
"xf","RestofWorld","a_agricultur","Capital",3,2.9549845E+4
"pf","RestofWorld","a_agricultur","Capital",3,1.588767287
"pfy","RestofWorld","a_agricultur","Capital",3,1.500000059
"fcttx","RestofWorld","a_agricultur","Capital",3,-8.254675845
"fctts","RestofWorld","a_agricultur","Capital",3,0.000000000
"xf","RestofWorld","a_Extraction","Capital",1,2.1699408E+5
"pf","RestofWorld","a_Extraction","Capital",1,1.060029504
"pfy","RestofWorld","a_Extraction","Capital",1,1.000000000
"fcttx","RestofWorld","a_Extraction","Capital",1,1.793348517
"fctts","RestofWorld","a_Extraction","Capital",1,0.000000000
"xf","RestofWorld","a_Extraction","Capital",2,2.1699410E+5
"pf","RestofWorld","a_Extraction","Capital",2,1.060029546
"pfy","RestofWorld","a_Extraction","Capital",2,1.000000039
"fcttx","RestofWorld","a_Extraction","Capital",2,1.793348517
"fctts","RestofWorld","a_Extraction","Capital",2,0.000000000
"xf","RestofWorld","a_Extraction","Capital",3,2.1699410E+5
"pf","RestofWorld","a_Extraction","Capital",3,1.590044318
"pfy","RestofWorld","a_Extraction","Capital",3,1.500000059
"fcttx","RestofWorld","a_Extraction","Capital",3,1.793348517
"fctts","RestofWorld","a_Extraction","Capital",3,0.000000000
"xf","RestofWorld","a_ProcFood","Capital",1,3.4112887E+4
"pf","RestofWorld","a_ProcFood","Capital",1,1.059301499
"pfy","RestofWorld","a_ProcFood","Capital",1,1.000000000
"fcttx","RestofWorld","a_ProcFood","Capital",1,1.987023138
"fctts","RestofWorld","a_ProcFood","Capital",1,0.000000000
"xf","RestofWorld","a_ProcFood","Capital",2,3.4112887E+4
"pf","RestofWorld","a_ProcFood","Capital",2,1.059301540
"pfy","RestofWorld","a_ProcFood","Capital",2,1.000000039
"fcttx","RestofWorld","a_ProcFood","Capital",2,1.987023138
"fctts","RestofWorld","a_ProcFood","Capital",2,0.000000000
"xf","RestofWorld","a_ProcFood","Capital",3,3.4112887E+4
"pf","RestofWorld","a_ProcFood","Capital",3,1.588952311
"pfy","RestofWorld","a_ProcFood","Capital",3,1.500000059
"fcttx","RestofWorld","a_ProcFood","Capital",3,1.987023138
"fctts","RestofWorld","a_ProcFood","Capital",3,0.000000000
"xf","RestofWorld","a_TextWapp","Capital",1,4.3972227E+3
"pf","RestofWorld","a_TextWapp","Capital",1,1.062397341
"pfy","RestofWorld","a_TextWapp","Capital",1,1.000000000
"fcttx","RestofWorld","a_TextWapp","Capital",1,1.798528592
"fctts","RestofWorld","a_TextWapp","Capital",1,0.000000000
"xf","RestofWorld","a_TextWapp","Capital",2,4.3972214E+3
"pf","RestofWorld","a_TextWapp","Capital",2,1.062397382
"pfy","RestofWorld","a_TextWapp","Capital",2,1.000000039
"fcttx","RestofWorld","a_TextWapp","Capital",2,1.798528592
"fctts","RestofWorld","a_TextWapp","Capital",2,0.000000000
"xf","RestofWorld","a_TextWapp","Capital",3,4.3972214E+3
"pf","RestofWorld","a_TextWapp","Capital",3,1.593596074
"pfy","RestofWorld","a_TextWapp","Capital",3,1.500000059
"fcttx","RestofWorld","a_TextWapp","Capital",3,1.798528592
"fctts","RestofWorld","a_TextWapp","Capital",3,0.000000000
"xf","RestofWorld","a_LightMnfc","Capital",1,2.6413449E+4
"pf","RestofWorld","a_LightMnfc","Capital",1,1.061254306
"pfy","RestofWorld","a_LightMnfc","Capital",1,1.000000000
"fcttx","RestofWorld","a_LightMnfc","Capital",1,1.904547567
"fctts","RestofWorld","a_LightMnfc","Capital",1,0.000000000
"xf","RestofWorld","a_LightMnfc","Capital",2,2.6413448E+4
"pf","RestofWorld","a_LightMnfc","Capital",2,1.061254348
"pfy","RestofWorld","a_LightMnfc","Capital",2,1.000000039
"fcttx","RestofWorld","a_LightMnfc","Capital",2,1.904547567
"fctts","RestofWorld","a_LightMnfc","Capital",2,0.000000000
"xf","RestofWorld","a_LightMnfc","Capital",3,2.6413448E+4
"pf","RestofWorld","a_LightMnfc","Capital",3,1.591881522
"pfy","RestofWorld","a_LightMnfc","Capital",3,1.500000059
"fcttx","RestofWorld","a_LightMnfc","Capital",3,1.904547567
"fctts","RestofWorld","a_LightMnfc","Capital",3,0.000000000
"xf","RestofWorld","a_HeavyMnfc","Capital",1,9.7685242E+4
"pf","RestofWorld","a_HeavyMnfc","Capital",1,1.056844404
"pfy","RestofWorld","a_HeavyMnfc","Capital",1,1.000000000
"fcttx","RestofWorld","a_HeavyMnfc","Capital",1,2.178527383
"fctts","RestofWorld","a_HeavyMnfc","Capital",1,0.000000000
"xf","RestofWorld","a_HeavyMnfc","Capital",2,9.7685228E+4
"pf","RestofWorld","a_HeavyMnfc","Capital",2,1.056844446
"pfy","RestofWorld","a_HeavyMnfc","Capital",2,1.000000039
"fcttx","RestofWorld","a_HeavyMnfc","Capital",2,2.178527383
"fctts","RestofWorld","a_HeavyMnfc","Capital",2,0.000000000
"xf","RestofWorld","a_HeavyMnfc","Capital",3,9.7685228E+4
"pf","RestofWorld","a_HeavyMnfc","Capital",3,1.585266668
"pfy","RestofWorld","a_HeavyMnfc","Capital",3,1.500000059
"fcttx","RestofWorld","a_HeavyMnfc","Capital",3,2.178527383
"fctts","RestofWorld","a_HeavyMnfc","Capital",3,0.000000000
"xf","RestofWorld","a_Util_Cons","Capital",1,1.5118198E+5
"pf","RestofWorld","a_Util_Cons","Capital",1,1.060939491
"pfy","RestofWorld","a_Util_Cons","Capital",1,1.000000000
"fcttx","RestofWorld","a_Util_Cons","Capital",1,1.839814146
"fctts","RestofWorld","a_Util_Cons","Capital",1,0.000000000
"xf","RestofWorld","a_Util_Cons","Capital",2,1.5118198E+5
"pf","RestofWorld","a_Util_Cons","Capital",2,1.060939532
"pfy","RestofWorld","a_Util_Cons","Capital",2,1.000000039
"fcttx","RestofWorld","a_Util_Cons","Capital",2,1.839814146
"fctts","RestofWorld","a_Util_Cons","Capital",2,0.000000000
"xf","RestofWorld","a_Util_Cons","Capital",3,1.5118198E+5
"pf","RestofWorld","a_Util_Cons","Capital",3,1.591409299
"pfy","RestofWorld","a_Util_Cons","Capital",3,1.500000059
"fcttx","RestofWorld","a_Util_Cons","Capital",3,1.839814146
"fctts","RestofWorld","a_Util_Cons","Capital",3,0.000000000
"xf","RestofWorld","a_TransComm","Capital",1,4.4055406E+5
"pf","RestofWorld","a_TransComm","Capital",1,1.058342159
"pfy","RestofWorld","a_TransComm","Capital",1,1.000000000
"fcttx","RestofWorld","a_TransComm","Capital",1,1.987597772
"fctts","RestofWorld","a_TransComm","Capital",1,0.000000000
"xf","RestofWorld","a_TransComm","Capital",2,4.4055406E+5
"pf","RestofWorld","a_TransComm","Capital",2,1.058342200
"pfy","RestofWorld","a_TransComm","Capital",2,1.000000039
"fcttx","RestofWorld","a_TransComm","Capital",2,1.987597772
"fctts","RestofWorld","a_TransComm","Capital",2,0.000000000
"xf","RestofWorld","a_TransComm","Capital",3,4.4055406E+5
"pf","RestofWorld","a_TransComm","Capital",3,1.587513300
"pfy","RestofWorld","a_TransComm","Capital",3,1.500000059
"fcttx","RestofWorld","a_TransComm","Capital",3,1.987597772
"fctts","RestofWorld","a_TransComm","Capital",3,0.000000000
"xf","RestofWorld","a_OthService","Capital",1,3.7452222E+5
"pf","RestofWorld","a_OthService","Capital",1,1.058715809
"pfy","RestofWorld","a_OthService","Capital",1,1.000000000
"fcttx","RestofWorld","a_OthService","Capital",1,2.052393828
"fctts","RestofWorld","a_OthService","Capital",1,0.000000000
"xf","RestofWorld","a_OthService","Capital",2,3.7452221E+5
"pf","RestofWorld","a_OthService","Capital",2,1.058715850
"pfy","RestofWorld","a_OthService","Capital",2,1.000000039
"fcttx","RestofWorld","a_OthService","Capital",2,2.052393828
"fctts","RestofWorld","a_OthService","Capital",2,0.000000000
"xf","RestofWorld","a_OthService","Capital",3,3.7452221E+5
"pf","RestofWorld","a_OthService","Capital",3,1.588073776
"pfy","RestofWorld","a_OthService","Capital",3,1.500000059
"fcttx","RestofWorld","a_OthService","Capital",3,2.052393828
"fctts","RestofWorld","a_OthService","Capital",3,0.000000000
"xf","RestofWorld","a_Extraction","NatRes",1,1.5649953E+5
"pf","RestofWorld","a_Extraction","NatRes",1,1.060918014
"pfy","RestofWorld","a_Extraction","NatRes",1,1.000000000
"fcttx","RestofWorld","a_Extraction","NatRes",1,1.793024605
"fctts","RestofWorld","a_Extraction","NatRes",1,0.000000000
"xf","RestofWorld","a_Extraction","NatRes",2,1.5649953E+5
"pf","RestofWorld","a_Extraction","NatRes",2,1.060918661
"pfy","RestofWorld","a_Extraction","NatRes",2,1.000000610
"fcttx","RestofWorld","a_Extraction","NatRes",2,1.793024605
"fctts","RestofWorld","a_Extraction","NatRes",2,0.000000000
"xf","RestofWorld","a_Extraction","NatRes",3,1.5649953E+5
"pf","RestofWorld","a_Extraction","NatRes",3,1.591377992
"pfy","RestofWorld","a_Extraction","NatRes",3,1.500000915
"fcttx","RestofWorld","a_Extraction","NatRes",3,1.793024605
"fctts","RestofWorld","a_Extraction","NatRes",3,0.000000000
"ytax","Oceania","","pt",1,4.4420582E+4
"ytax","Oceania","","fc",1,4.9967122E+3
"ytax","Oceania","","pc",1,7.0038181E+4
"ytax","Oceania","","gc",1,9.9953291E+2
"ytax","Oceania","","ic",1,2.4436941E+4
"ytax","Oceania","","dt",1,2.6482928E+5
"ytax","Oceania","","mt",1,1.0395490E+4
"ytax","Oceania","","et",1,7.590584755
"ytax","Oceania","","ft",1,4.6766747E+4
"ytax","Oceania","","fs",1,0.000000000
"ytax","Oceania","","IND",1,2.0206178E+5
"ytax","Oceania","","TOT",1,4.6689105E+5
"factY","Oceania","","",1,1.1632915E+6
"deprY","Oceania","","",1,2.2987709E+5
"regY","Oceania","","",1,1.3653533E+6
"yg","Oceania","","",1,2.9135763E+5
"yc","Oceania","","",1,8.7445328E+5
"rsav","Oceania","","",1,1.9954241E+5
"yi","Oceania","","",1,4.1486786E+5
"savf","Oceania","","",1,-1.455164E+4
"uh","Oceania","","",1,1.000000000
"ug","Oceania","","",1,1.000000000
"us","Oceania","","",1,1.000000000
"u","Oceania","","",1,1.000000000
"pop","Oceania","","",1,36.829780579
"pabs","Oceania","","",1,1.000000000
"rgdpmp","Oceania","","",1,1.5952304E+6
"gdpmp","Oceania","","",1,1.5952304E+6
"gl","Oceania","","",1,0.000000000
"ytax","Oceania","","pt",2,4.4420587E+4
"ytax","Oceania","","fc",2,4.9967122E+3
"ytax","Oceania","","pc",2,7.0038190E+4
"ytax","Oceania","","gc",2,9.9953290E+2
"ytax","Oceania","","ic",2,2.4436942E+4
"ytax","Oceania","","dt",2,2.6482931E+5
"ytax","Oceania","","mt",2,1.0395489E+4
"ytax","Oceania","","et",2,7.590493612
"ytax","Oceania","","ft",2,4.6766751E+4
"ytax","Oceania","","fs",2,0.000000000
"ytax","Oceania","","IND",2,2.0206179E+5
"ytax","Oceania","","TOT",2,4.6689110E+5
"factY","Oceania","","",2,1.1632916E+6
"deprY","Oceania","","",2,2.2987712E+5
"regY","Oceania","","",2,1.3653534E+6
"yg","Oceania","","",2,2.9135762E+5
"yc","Oceania","","",2,8.7445340E+5
"rsav","Oceania","","",2,1.9954240E+5
"yi","Oceania","","",2,4.1486788E+5
"savf","Oceania","","",2,-1.455164E+4
"uh","Oceania","","",2,1.000000040
"ug","Oceania","","",2,0.999999831
"us","Oceania","","",2,0.999999878
"u","Oceania","","",2,0.999999971
"pop","Oceania","","",2,36.829780579
"pabs","Oceania","","",2,1.000000111
"rgdpmp","Oceania","","",2,1.5952303E+6
"gdpmp","Oceania","","",2,1.5952305E+6
"gl","Oceania","","",2,0.000000000
"ytax","Oceania","","pt",3,6.6630881E+4
"ytax","Oceania","","fc",3,7.4950683E+3
"ytax","Oceania","","pc",3,1.0505728E+5
"ytax","Oceania","","gc",3,1.4992993E+3
"ytax","Oceania","","ic",3,3.6655413E+4
"ytax","Oceania","","dt",3,3.9724396E+5
"ytax","Oceania","","mt",3,1.5593234E+4
"ytax","Oceania","","et",3,11.385740412
"ytax","Oceania","","ft",3,7.0150127E+4
"ytax","Oceania","","fs",3,0.000000000
"ytax","Oceania","","IND",3,3.0309269E+5
"ytax","Oceania","","TOT",3,7.0033665E+5
"factY","Oceania","","",3,1.7449374E+6
"deprY","Oceania","","",3,3.4481568E+5
"regY","Oceania","","",3,2.0480301E+6
"yg","Oceania","","",3,4.3703643E+5
"yc","Oceania","","",3,1.3116801E+6
"rsav","Oceania","","",3,2.9931360E+5
"yi","Oceania","","",3,6.2230183E+5
"savf","Oceania","","",3,-2.182746E+4
"uh","Oceania","","",3,1.000000040
"ug","Oceania","","",3,0.999999831
"us","Oceania","","",3,0.999999878
"u","Oceania","","",3,0.999999971
"pop","Oceania","","",3,36.829780579
"pabs","Oceania","","",3,1.500000167
"rgdpmp","Oceania","","",3,1.5952303E+6
"gdpmp","Oceania","","",3,2.3928458E+6
"gl","Oceania","","",3,0.000000000
"ytax","EastAsia","","pt",1,2.9424781E+5
"ytax","EastAsia","","fc",1,1.3128322E+5
"ytax","EastAsia","","pc",1,4.6427146E+5
"ytax","EastAsia","","gc",1,1.4040431E+4
"ytax","EastAsia","","ic",1,2.6999987E+5
"ytax","EastAsia","","dt",1,7.2523454E+5
"ytax","EastAsia","","mt",1,1.2440911E+5
"ytax","EastAsia","","et",1,7.2644133E+4
"ytax","EastAsia","","ft",1,6.0405565E+5
"ytax","EastAsia","","fs",1,0.000000000
"ytax","EastAsia","","IND",1,1.9749517E+6
"ytax","EastAsia","","TOT",1,2.7001862E+6
"factY","EastAsia","","",1,1.1118057E+7
"deprY","EastAsia","","",1,2.1272615E+6
"regY","EastAsia","","",1,1.3093011E+7
"yg","EastAsia","","",1,2.4395885E+6
"yc","EastAsia","","",1,7.2564326E+6
"rsav","EastAsia","","",1,3.3969900E+6
"yi","EastAsia","","",1,5.1193437E+6
"savf","EastAsia","","",1,-4.049078E+5
"uh","EastAsia","","",1,1.000000000
"ug","EastAsia","","",1,1.000000000
"us","EastAsia","","",1,1.000000000
"u","EastAsia","","",1,1.000000000
"pop","EastAsia","","",1,1.5803301E+3
"pabs","EastAsia","","",1,1.000000000
"rgdpmp","EastAsia","","",1,1.5220271E+7
"gdpmp","EastAsia","","",1,1.5220271E+7
"gl","EastAsia","","",1,0.000000000
"ytax","EastAsia","","pt",2,2.9424784E+5
"ytax","EastAsia","","fc",2,1.3128323E+5
"ytax","EastAsia","","pc",2,4.6427147E+5
"ytax","EastAsia","","gc",2,1.4040431E+4
"ytax","EastAsia","","ic",2,2.6999998E+5
"ytax","EastAsia","","dt",2,7.2523464E+5
"ytax","EastAsia","","mt",2,1.2440914E+5
"ytax","EastAsia","","et",2,7.2644144E+4
"ytax","EastAsia","","ft",2,6.0405574E+5
"ytax","EastAsia","","fs",2,0.000000000
"ytax","EastAsia","","IND",2,1.9749520E+6
"ytax","EastAsia","","TOT",2,2.7001866E+6
"factY","EastAsia","","",2,1.1118059E+7
"deprY","EastAsia","","",2,2.1272616E+6
"regY","EastAsia","","",2,1.3093011E+7
"yg","EastAsia","","",2,2.4395884E+6
"yc","EastAsia","","",2,7.2564328E+6
"rsav","EastAsia","","",2,3.3969899E+6
"yi","EastAsia","","",2,5.1193436E+6
"savf","EastAsia","","",2,-4.049078E+5
"uh","EastAsia","","",2,0.999999961
"ug","EastAsia","","",2,0.999999884
"us","EastAsia","","",2,0.999999909
"u","EastAsia","","",2,0.999999933
"pop","EastAsia","","",2,1.5803301E+3
"pabs","EastAsia","","",2,1.000000068
"rgdpmp","EastAsia","","",2,1.5220272E+7
"gdpmp","EastAsia","","",2,1.5220273E+7
"gl","EastAsia","","",2,0.000000000
"ytax","EastAsia","","pt",3,4.4137176E+5
"ytax","EastAsia","","fc",3,1.9692485E+5
"ytax","EastAsia","","pc",3,6.9640720E+5
"ytax","EastAsia","","gc",3,2.1060646E+4
"ytax","EastAsia","","ic",3,4.0499997E+5
"ytax","EastAsia","","dt",3,1.0878520E+6
"ytax","EastAsia","","mt",3,1.8661371E+5
"ytax","EastAsia","","et",3,1.0896622E+5
"ytax","EastAsia","","ft",3,9.0608360E+5
"ytax","EastAsia","","fs",3,0.000000000
"ytax","EastAsia","","IND",3,2.9624280E+6
"ytax","EastAsia","","TOT",3,4.0502799E+6
"factY","EastAsia","","",3,1.6677089E+7
